-9.5287,-9.7762,-8.6952
-9.5287,-9.7762,2.873
-8.5932,7.5594,-8.7232
-8.8954,1.6391,-8.6442
-3.4627,-3.6296,-8.6182
-2.699,7.6403,-8.6372
2.5477,2.3002,-8.6952
-9.2094,-3.865,-8.6972
-3.9322,-9.2115,-8.8262
-3.2004,2.2415,-8.5602
2.2436,-3.2774,-8.7232
1.9414,-9.1978,-8.6442
8.1378,-3.1965,-8.6372
7.6365,-8.5953,-8.5602
-7.9271,3.0594,-3.003
-7.5721,8.5041,-2.985
-8.5932,7.5594,2.845
-8.8954,1.6391,2.924
-3.4627,-3.6296,2.95
-2.699,7.6403,2.931
2.5477,2.3002,2.873
-8.4902,-8.5977,-2.801
-2.3837,-2.3695,-2.939
2.9097,-7.7775,-3.003
-8.0497,-2.9387,-2.909
-2.6524,-8.3587,-3.196
-2.0068,3.0745,-2.845
3.2647,-2.3327,-2.985
-9.2094,-3.865,2.871
-3.9322,-9.2115,2.742
-3.2004,2.2415,3.008
2.2436,-3.2774,2.845
1.9414,-9.1978,2.924
8.1378,-3.1965,2.931
8.83,-7.7623,-2.845
7.6365,-8.5953,3.008
-7.9271,3.0594,8.5652
-7.5721,8.5041,8.5832
-8.4902,-8.5977,8.7672
-2.3837,-2.3695,8.6292
2.9097,-7.7775,8.5652
-8.0497,-2.9387,8.6592
-2.6524,-8.3587,8.3722
-2.0068,3.0745,8.7232
3.2647,-2.3327,8.5832
8.83,-7.7623,8.7232
8.6137,8.4468,-8.6182
2.867,8.2114,-8.6972
8.1442,2.8649,-8.8262
-1.9,8.8517,-2.838
8.6137,8.4468,2.95
3.5862,3.4787,-2.801
8.9368,-1.9851,-2.838
9.6927,9.7069,-2.939
4.0267,9.1377,-2.909
9.424,3.7177,-3.196
2.867,8.2114,2.871
8.1442,2.8649,2.742
-1.9,8.8517,8.7302
3.5862,3.4787,8.7672
8.9368,-1.9851,8.7302
9.6927,9.7069,8.6292
4.0267,9.1377,8.6592
9.424,3.7177,8.3722
-9.0959,-9.9544,-2.927
-9.0959,-9.9544,8.6412
-8.1272,2.9172,-8.7592
-7.2907,8.2863,-8.6302
-8.9527,-8.404,-8.6292
-2.7202,-2.3384,-8.6722
2.7096,-7.9196,-8.7592
-7.9245,-3.1035,-8.7032
-2.6128,-8.5129,-8.8792
-1.9474,3.0561,-8.5812
3.5461,-2.5505,-8.6302
8.8894,-7.7807,-8.5812
-8.1272,2.9172,2.809
-7.2907,8.2863,2.938
-8.8357,7.7213,-3.141
-8.4846,1.6737,-2.969
-2.955,-3.7484,-2.927
-2.6679,7.571,-2.863
2.9805,2.122,-2.927
-8.9527,-8.404,2.939
-2.7202,-2.3384,2.896
2.7096,-7.9196,2.809
-7.9245,-3.1035,2.865
-2.6128,-8.5129,2.689
-1.9474,3.0561,2.987
3.5461,-2.5505,2.938
-9.3579,-3.6487,-2.767
-3.9697,-9.0566,-3.101
-3.2817,2.2946,-2.909
2.0011,-3.1155,-3.141
2.3522,-9.1631,-2.969
8.1689,-3.2658,-2.863
8.8894,-7.7807,2.987
7.5551,-8.5423,-2.909
-8.8357,7.7213,8.4272
-8.4846,1.6737,8.5992
-2.955,-3.7484,8.6412
-2.6679,7.571,8.7052
2.9805,2.122,8.6412
-9.3579,-3.6487,8.8012
-3.9697,-9.0566,8.4672
-3.2817,2.2946,8.6592
2.0011,-3.1155,8.4272
2.3522,-9.1631,8.5992
8.1689,-3.2658,8.7052
7.5551,-8.5423,8.6592
-2.0265,8.9741,-8.6742
3.1237,3.6724,-8.6292
8.8103,-1.8628,-8.6742
9.3562,9.738,-8.6722
4.1518,8.9729,-8.7032
9.4636,3.5636,-8.8792
-2.0265,8.9741,2.894
9.1214,8.328,-2.927
3.1237,3.6724,2.939
8.8103,-1.8628,2.894
9.3562,9.738,2.896
4.1518,8.9729,2.865
9.4636,3.5636,2.689
2.7185,8.4277,-2.767
8.1067,3.0198,-3.101
9.1214,8.328,8.6412
2.7185,8.4277,8.8012
8.1067,3.0198,8.4672
-11.569,-12.668,-8.7392
-11.275,-9.3555,-6.0672
-11.283,-9.3555,-11.293
-9.0578,-12.671,-11.898
-12.426,-11.799,-3.004
-11.569,-12.668,2.829
-5.955,-12.54,-2.887
-11.275,-9.3555,5.501
-9.1235,-12.668,-5.563
-11.283,-9.3555,0.275
-9.0578,-12.671,-0.33
-12.426,-11.799,8.5642
-5.955,-12.54,8.6812
-9.1235,-12.668,6.0052
-11.283,-9.3555,11.843
-9.0578,-12.671,11.238
-10.329,10.246,-8.7392
-11.616,5.5434,-8.7522
-10.772,2.0744,-6.0762
-4.6899,8.2213,-6.0912
-8.316,5.489,-6.1732
-10.685,2.044,-11.355
-4.574,8.1703,-11.332
-11.404,7.9122,-11.916
-7.8182,10.242,-11.898
-8.2919,5.8256,-11.348
-10.95,-1.1589,-8.8592
-5.6321,-6.3944,-8.6152
-4.9872,4.9278,-8.6592
0.5077,-0.59114,-8.7392
-11.985,-6.0649,-8.7372
-6.7635,-11.309,-8.5812
-6.0055,-0.061518,-8.7082
-0.77923,-5.2934,-8.7522
-5.2262,-3.1968,-6.0782
0.065054,-8.7625,-6.0762
0.80186,2.7209,-6.0672
6.1469,-2.6156,-6.0912
-8.9392,-5.6724,-6.0632
-3.4648,-11.151,-6.2612
-2.8023,0.2284,-6.0802
2.5208,-5.3478,-6.1732
-5.2644,-3.0922,-11.242
0.15203,-8.7929,-11.355
0.79337,2.7209,-11.293
6.2628,-2.6665,-11.332
-11.977,-3.6543,-11.863
-6.4424,-8.906,-11.901
-6.0436,2.5788,-11.952
-0.5671,-2.9246,-11.916
-8.4004,-1.113,-11.899
-3.0052,-6.545,-12.06
-2.4211,5.0148,-11.862
3.0186,-0.59468,-11.898
-8.8381,-5.8103,-11.177
-3.4111,-11.281,-11.36
-2.7549,0.47376,-11.273
2.5449,-5.0113,-11.348
-0.11273,-11.996,-8.8592
5.8496,-5.909,-8.6592
11.345,-11.428,-8.7392
4.8314,-10.898,-8.7082
11.639,-8.1159,-6.0672
8.0346,-10.608,-6.0802
11.63,-8.1159,-11.293
4.7932,-8.258,-11.952
2.4364,-11.95,-11.899
8.4157,-5.822,-11.862
8.0819,-10.363,-11.273
-11.954,-0.32838,-3.046
-11.187,11.115,-3.004
-5.8029,5.7181,-2.835
-10.329,10.246,2.829
-11.616,5.5434,2.816
-10.724,4.4983,-3.033
-4.7154,10.374,-2.887
-11.45,7.9059,-5.644
-10.772,2.0744,5.492
-4.6899,8.2213,5.477
-8.316,5.489,5.395
-7.8839,10.246,-5.563
-10.685,2.044,0.213
-4.574,8.1703,0.236
-11.404,7.9122,-0.348
-7.8182,10.242,-0.33
-8.2919,5.8256,0.22
-6.5139,-5.7375,-2.852
-1.1172,-11.165,-3.046
-0.35002,0.27789,-3.004
5.0339,-5.1187,-2.835
-10.95,-1.1589,2.709
-5.6321,-6.3944,2.953
-4.9872,4.9278,2.909
0.5077,-0.59114,2.829
-11.985,-6.0649,2.831
-6.7635,-11.309,2.987
-6.0055,-0.061518,2.86
-0.77923,-5.2934,2.816
-5.1647,-0.89237,-2.907
0.11314,-6.3385,-3.033
-11.158,-6.842,-3.003
6.1214,-0.46315,-2.887
-12.083,-3.4648,-5.332
-6.6864,-8.8148,-5.546
-5.8683,2.5166,-5.497
-0.61306,-2.931,-5.644
-5.2262,-3.1968,5.49
0.065054,-8.7625,5.492
0.80186,2.7209,5.501
6.1469,-2.6156,5.477
-8.9392,-5.6724,5.505
-3.4648,-11.151,5.307
-2.8023,0.2284,5.488
2.5208,-5.3478,5.395
-8.4718,-1.0133,-5.487
-3.0745,-6.3597,-5.698
-2.4947,5.0035,-5.491
2.9529,-0.59114,-5.563
-5.2644,-3.0922,0.326
0.15203,-8.7929,0.213
0.79337,2.7209,0.275
6.2628,-2.6665,0.236
-11.977,-3.6543,-0.295
-6.4424,-8.906,-0.333
-6.0436,2.5788,-0.384
-0.5671,-2.9246,-0.348
-8.4004,-1.113,-0.331
-3.0052,-6.545,-0.492
-2.4211,5.0148,-0.294
3.0186,-0.59468,-0.33
-8.8381,-5.8103,0.391
-3.4111,-11.281,0.208
-2.7549,0.47376,0.295
2.5449,-5.0113,0.22
10.487,-10.559,-3.004
-0.11273,-11.996,2.709
5.8496,-5.909,2.909
11.345,-11.428,2.829
4.8314,-10.898,2.86
5.6721,-11.729,-2.907
4.9685,-8.3202,-5.497
11.639,-8.1159,5.501
8.0346,-10.608,5.488
2.365,-11.85,-5.487
8.3421,-5.8334,-5.491
11.63,-8.1159,0.275
4.7932,-8.258,-0.384
2.4364,-11.95,-0.331
8.4157,-5.822,-0.294
8.0819,-10.363,0.295
-11.954,-0.32838,8.5222
-11.187,11.115,8.5642
-5.8029,5.7181,8.7332
-10.724,4.4983,8.5352
-4.7154,10.374,8.6812
-11.45,7.9059,5.9242
-7.8839,10.246,6.0052
-10.685,2.044,11.781
-4.574,8.1703,11.804
-11.404,7.9122,11.22
-7.8182,10.242,11.238
-8.2919,5.8256,11.788
-6.5139,-5.7375,8.7162
-1.1172,-11.165,8.5222
-0.35002,0.27789,8.5642
5.0339,-5.1187,8.7332
-5.1647,-0.89237,8.6612
0.11314,-6.3385,8.5352
-11.158,-6.842,8.5652
6.1214,-0.46315,8.6812
-12.083,-3.4648,6.2362
-6.6864,-8.8148,6.0222
-5.8683,2.5166,6.0712
-0.61306,-2.931,5.9242
-8.4718,-1.0133,6.0812
-3.0745,-6.3597,5.8702
-2.4947,5.0035,6.0772
2.9529,-0.59114,6.0052
-5.2644,-3.0922,11.894
0.15203,-8.7929,11.781
0.79337,2.7209,11.843
6.2628,-2.6665,11.804
