-8.8953,-8.301,-9.5777
-8.8953,-8.301,2.2579
-8.9766,-8.767,-2.9141
-8.9766,-8.767,8.9216
8.2735,-7.9299,-8.9734
8.2735,-7.9299,2.8622
8.2608,-8.7049,-2.9618
8.2608,-8.7049,8.8739
2.4699,-8.4506,-9.5117
-3.2357,-2.6955,-9.1137
8.3495,-2.7563,-9.3227
2.6368,3.1615,-9.3407
-2.8489,-7.9472,-9.0257
-3.2237,3.5674,-9.2097
2.4699,-8.4506,2.324
-3.2357,-2.6955,2.722
8.3495,-2.7563,2.513
2.6368,3.1615,2.495
2.6191,-8.7738,-2.68
-3.1876,-2.2769,-3.109
8.1077,-2.3928,-2.273
2.5555,2.6955,-2.677
-2.8489,-7.9472,2.81
-9.157,-2.7775,-8.718
2.3228,-3.1431,-8.7
-3.2237,3.5674,2.626
-3.5221,-8.3941,-3.085
-9.227,-2.6509,-3.215
2.1906,-2.7775,-3.097
-3.2364,2.7924,-3.198
2.6191,-8.7738,9.1557
-3.1876,-2.2769,8.7267
8.1077,-2.3928,9.5627
2.5555,2.6955,9.1587
-9.157,-2.7775,3.1177
2.3228,-3.1431,3.1357
-3.5221,-8.3941,8.7507
-9.227,-2.6509,8.6207
2.1906,-2.7775,8.7387
-3.2364,2.7924,8.6377
-9.0273,3.0466,-9.7479
-3.1477,8.7409,-9.5589
-9.0273,3.0466,2.0878
-3.1477,8.7409,2.2768
-8.8781,2.7234,-2.9162
-3.3895,9.1044,-2.5092
-9.1744,8.3541,-8.9362
-9.3066,8.7197,-3.3332
-8.8781,2.7234,8.9194
-3.3895,9.1044,9.3264
-9.1744,8.3541,2.8994
-9.3066,8.7197,8.5024
8.2963,8.767,-8.8766
8.6831,3.5153,-8.7886
8.2963,8.767,2.9591
8.3444,9.1856,-2.8719
8.6831,3.5153,3.0471
2.375,8.685,-8.4809
8.01,3.0684,-2.8479
2.305,8.8115,-2.9779
8.3444,9.1856,8.9637
2.375,8.685,3.3547
8.01,3.0684,8.9877
2.305,8.8115,8.8577
9.3999,-8.8781,-8.6964
3.0897,-8.7084,-8.1708
9.3999,-8.8781,3.1392
9.1715,-8.4475,-1.8048
3.0897,-8.7084,3.6649
9.1715,-8.4475,10.031
-7.5894,-1.982,-9.0357
3.5058,-1.9262,-8.9277
-2.0973,2.6191,-8.9327
-8.1565,-8.5114,-8.288
-2.8122,-2.6142,-7.826
-8.4075,2.7888,-8.407
-8.1112,-7.5696,-2.817
-1.9884,-3.1693,-3.111
3.4578,-7.5986,-3.031
-3.1933,-9.3055,-8.409
-7.5894,-1.982,2.8
3.5058,-1.9262,2.908
-2.0973,2.6191,2.903
-2.1694,-8.4414,-2.481
-8.172,-2.5576,-2.15
3.1749,-2.6007,-2.001
-2.3257,3.0498,-2.041
-8.1565,-8.5114,3.5477
-2.8122,-2.6142,4.0097
-8.4075,2.7888,3.4287
-8.1112,-7.5696,9.0187
-1.9884,-3.1693,8.7247
3.4578,-7.5986,8.8047
-3.1933,-9.3055,3.4267
-2.1694,-8.4414,9.3547
-8.172,-2.5576,9.6857
3.1749,-2.6007,9.8347
-2.3257,3.0498,9.7947
-7.9914,9.5711,-9.1639
-8.0395,3.8987,-3.2672
-7.9914,9.5711,2.6718
-8.3223,8.8965,-2.2372
-8.0395,3.8987,8.5684
-8.3223,8.8965,9.5984
8.7252,-2.8087,-7.5257
9.3241,-3.2761,-2.1547
8.7252,-2.8087,4.31
9.3241,-3.2761,9.681
3.9427,9.4805,-8.7986
3.3756,2.951,-8.0509
-2.772,8.6885,-7.7619
8.7199,8.8483,-7.5889
3.4208,3.8929,-2.5799
-2.1731,8.2211,-2.3909
9.5437,8.2932,-2.8739
8.3388,2.157,-8.1719
3.9427,9.4805,3.0371
9.3627,3.021,-2.2439
3.36,8.9049,-1.9129
3.3756,2.951,3.7847
-2.772,8.6885,4.0737
8.7199,8.8483,4.2467
3.4208,3.8929,9.2557
-2.1731,8.2211,9.4447
9.5437,8.2932,8.9617
8.3388,2.157,3.6637
9.3627,3.021,9.5917
3.36,8.9049,9.9227
-11.559,-8.5421,-11.743
-8.6853,-11.53,-11.89
-11.787,-10.864,-2.8871
-11.934,-11.885,-8.8051
-6.4218,-11.838,-3.1831
-11.66,-5.9308,-2.8411
-12.428,-5.2633,-8.7571
-11.591,-8.4127,-6.9391
-11.559,-8.5421,0.092942
-8.7892,-11.265,-6.7651
-8.6853,-11.53,-0.054058
-11.787,-10.864,8.9486
-11.934,-11.885,3.0306
-6.4218,-11.838,8.6526
-11.66,-5.9308,8.9946
-12.428,-5.2633,3.0786
-11.591,-8.4127,4.8966
-11.559,-8.5421,11.929
-8.7892,-11.265,5.0706
-8.6853,-11.53,11.782
5.9358,-10.826,-8.6884
5.974,-8.5422,-12.062
11.47,-8.5769,-11.269
8.6497,-11.069,-11.601
2.9122,-11.635,-11.512
8.562,-5.7053,-11.917
11.242,-10.898,-2.4138
11.095,-11.919,-8.3318
5.1644,-11.678,-2.8688
11.369,-5.9655,-2.3678
5.9358,-10.826,3.1472
10.601,-5.298,-8.2838
6.0829,-8.0699,-5.7188
5.974,-8.5422,-0.22676
11.439,-8.4475,-6.4658
11.47,-8.5769,0.56624
8.3654,-11.53,-5.4388
8.6497,-11.069,0.23424
2.6952,-11.175,-6.1178
8.5309,-5.4493,-5.3408
2.9122,-11.635,0.32324
8.562,-5.7053,-0.081762
11.242,-10.898,9.4219
11.095,-11.919,3.5039
5.1644,-11.678,8.9669
11.369,-5.9655,9.4679
10.601,-5.298,3.5519
6.0829,-8.0699,6.1169
5.974,-8.5422,11.609
11.439,-8.4475,5.3699
11.47,-8.5769,12.402
8.3654,-11.53,6.3969
8.6497,-11.069,12.07
2.6952,-11.175,5.7179
8.5309,-5.4493,6.4949
2.9122,-11.635,12.159
8.562,-5.7053,11.754
5.2913,-6.0649,-9.1867
-0.35072,-5.49,-8.8617
-5.5614,0.67104,-8.9247
-5.7608,-10.654,-8.8067
-6.1879,-8.411,-12.021
-11.951,-2.8829,-11.985
-0.084146,-2.8107,-12.174
-5.5232,2.955,-12.299
-0.27506,-8.5991,-12.014
-5.8803,-2.7096,-11.476
5.543,-2.7429,-11.245
-0.02687,2.9204,-11.506
-2.9154,-10.829,-11.662
-8.6479,-5.2778,-12.16
2.8065,-5.4695,-12.386
-2.8475,0.4278,-11.838
-2.7931,-5.5338,-12.325
-8.585,-0.13789,-11.749
2.8468,-0.067882,-11.653
-2.9352,5.7919,-12.154
-0.67599,-11.403,-2.757
-5.9036,-5.0806,-2.732
5.3083,-5.1428,-3.196
-0.25527,0.59892,-2.65
-0.66468,-11.531,-8.736
-6.8441,-5.5374,-8.679
5.2913,-6.0649,2.649
-0.40234,-0.42214,-8.568
-0.24042,-5.8845,-3.085
-6.3328,-0.18102,-3.105
5.1103,-0.37547,-2.946
-0.12799,5.5317,-2.604
-0.35072,-5.49,2.974
-5.5614,0.67104,2.911
-5.7608,-10.654,3.029
-0.8959,6.1992,-8.52
-5.5473,-8.247,-5.743
-11.889,-2.7945,-5.771
-0.15274,-2.7464,-5.809
-5.4143,3.4273,-5.955
-6.1879,-8.411,-0.185
-11.951,-2.8829,-0.149
-0.084146,-2.8107,-0.338
-5.5232,2.955,-0.463
-0.55154,-8.6069,-6.054
-6.1688,-2.465,-6.303
5.7721,-2.3342,-6.709
-0.05869,3.0498,-6.702
-0.27506,-8.5991,-0.178
-5.8803,-2.7096,0.36
5.543,-2.7429,0.591
-0.02687,2.9204,0.33
-2.9599,-11.226,-5.457
-8.5496,-5.8895,-5.613
2.8129,-6.4205,-5.89
-3.1318,-0.033234,-5.675
-2.9154,-10.829,0.174
-8.6479,-5.2778,-0.324
2.8065,-5.4695,-0.55
-2.8475,0.4278,-0.002
-2.827,-5.835,-6.022
-8.8021,0.32244,-6.354
2.7429,0.19728,-6.528
-2.9663,6.0479,-5.577
-2.7931,-5.5338,-0.489
-8.585,-0.13789,0.087
2.8468,-0.067882,0.183
-2.9352,5.7919,-0.318
-0.67599,-11.403,9.0787
-5.9036,-5.0806,9.1037
5.3083,-5.1428,8.6397
-0.25527,0.59892,9.1857
-0.66468,-11.531,3.0997
-6.8441,-5.5374,3.1567
-0.40234,-0.42214,3.2677
-0.24042,-5.8845,8.7507
-6.3328,-0.18102,8.7307
5.1103,-0.37547,8.8897
-0.12799,5.5317,9.2317
-0.8959,6.1992,3.3157
-5.5473,-8.247,6.0927
-11.889,-2.7945,6.0647
-0.15274,-2.7464,6.0267
-5.4143,3.4273,5.8807
-6.1879,-8.411,11.651
-11.951,-2.8829,11.687
-0.084146,-2.8107,11.498
-5.5232,2.955,11.373
-0.55154,-8.6069,5.7817
-6.1688,-2.465,5.5327
5.7721,-2.3342,5.1267
-0.05869,3.0498,5.1337
-0.27506,-8.5991,11.658
-5.8803,-2.7096,12.196
5.543,-2.7429,12.427
-0.02687,2.9204,12.166
-2.9599,-11.226,6.3787
-8.5496,-5.8895,6.2227
2.8129,-6.4205,5.9457
-3.1318,-0.033234,6.1607
-2.9154,-10.829,12.01
-8.6479,-5.2778,11.512
2.8065,-5.4695,11.286
-2.8475,0.4278,11.834
-2.827,-5.835,5.8137
-8.8021,0.32244,5.4817
2.7429,0.19728,5.3077
-2.9663,6.0479,6.2587
-2.7931,-5.5338,11.347
-8.585,-0.13789,11.923
2.8468,-0.067882,12.019
-2.9352,5.7919,11.518
-6.2059,5.4324,-9.4229
-11.848,6.0072,-9.0979
-11.581,8.6865,-12.41
-11.772,2.8981,-12.25
-5.9542,8.7544,-11.481
-8.6907,6.0277,-12.622
-8.6504,11.429,-11.889
-12.173,0.094416,-2.9932
-6.189,6.3544,-3.4322
-11.752,12.096,-2.8862
-12.162,-0.034277,-8.9722
-6.2059,5.4324,2.4128
-11.9,11.075,-8.8042
-11.738,5.6127,-3.3212
-6.387,11.122,-3.1822
-11.848,6.0072,2.7378
-11.65,8.7508,-6.0452
-11.581,8.6865,-0.57424
-12.049,2.8903,-6.2902
-5.7251,9.1631,-6.9452
-11.772,2.8981,-0.41424
-5.9542,8.7544,0.35476
-8.6843,5.0767,-6.1262
-8.6907,6.0277,-0.78624
-8.7544,11.695,-6.7642
-8.6504,11.429,-0.053238
-12.173,0.094416,8.8424
-6.189,6.3544,8.4034
-11.752,12.096,8.9494
-12.162,-0.034277,2.8634
-11.9,11.075,3.0314
-11.738,5.6127,8.5144
-6.387,11.122,8.6534
-11.65,8.7508,5.7904
-11.581,8.6865,11.261
-12.049,2.8903,5.5454
-5.7251,9.1631,4.8904
-11.772,2.8981,11.421
-5.9542,8.7544,12.19
-8.6843,5.0767,5.7094
-8.6907,6.0277,11.049
-8.7544,11.695,5.0714
-8.6504,11.429,11.782
11.078,-2.9176,-11.511
11.14,-2.8292,-5.2977
11.078,-2.9176,0.3243
11.14,-2.8292,6.538
11.078,-2.9176,12.16
11.181,5.9725,-8.6246
5.9707,12.134,-8.6876
5.7713,0.8085,-8.5696
5.3442,3.0514,-11.784
-0.41874,8.5796,-11.748
11.448,8.6517,-11.937
11.257,2.8634,-11.777
5.6518,8.7528,-11.239
8.6167,0.63314,-11.425
2.8842,6.1846,-11.923
8.6845,11.89,-11.601
8.739,5.9287,-12.088
2.9471,11.325,-11.512
10.856,0.059674,-2.5199
5.6284,6.3819,-2.4949
11.277,12.061,-2.4129
10.867,-0.069019,-8.4989
4.688,5.9251,-8.4419
11.13,11.04,-8.3309
11.292,5.5779,-2.8479
5.1992,11.281,-2.8679
11.181,5.9725,3.2111
5.9707,12.134,3.1481
5.7713,0.8085,3.2661
5.9848,3.2155,-5.5059
-0.35722,8.668,-5.5339
11.379,8.7161,-5.5719
5.3442,3.0514,0.052058
-0.41874,8.5796,0.088058
11.448,8.6517,-0.10094
10.981,2.8556,-5.8169
5.3633,8.9975,-6.0659
11.257,2.8634,0.059058
5.6518,8.7528,0.59706
8.5721,0.23645,-5.2199
2.9824,5.573,-5.3759
8.4003,11.429,-5.4379
8.6167,0.63314,0.41106
2.8842,6.1846,-0.086942
8.6845,11.89,0.23506
8.7051,5.6274,-5.7849
2.73,11.785,-6.1169
8.739,5.9287,-0.25194
2.9471,11.325,0.32406
10.856,0.059674,9.3157
5.6284,6.3819,9.3407
11.277,12.061,9.4227
10.867,-0.069019,3.3367
4.688,5.9251,3.3937
11.13,11.04,3.5047
11.292,5.5779,8.9877
5.1992,11.281,8.9677
5.9848,3.2155,6.3297
-0.35722,8.668,6.3017
11.379,8.7161,6.2637
5.3442,3.0514,11.888
-0.41874,8.5796,11.924
11.448,8.6517,11.735
10.981,2.8556,6.0187
5.3633,8.9975,5.7697
11.257,2.8634,11.895
5.6518,8.7528,12.433
8.5721,0.23645,6.6157
2.9824,5.573,6.4597
8.4003,11.429,6.3977
8.6167,0.63314,12.247
2.8842,6.1846,11.749
8.6845,11.89,12.071
8.7051,5.6274,6.0507
2.73,11.785,5.7187
8.739,5.9287,11.584
2.9471,11.325,12.16
-5.726,12.306,-8.8058
-2.8806,12.13,-11.661
-0.64115,11.557,-2.7562
-0.62983,11.428,-8.7352
-5.726,12.306,3.0298
-2.9251,11.734,-5.4562
-2.8806,12.13,0.17482
-0.64115,11.557,9.0795
-0.62983,11.428,3.1005
-2.9251,11.734,6.3795
-2.8806,12.13,12.01
0,0,0
5.7219,0.26729,0.139
-0.070711,-5.7573,-0.105
-5.7474,0.35921,0.122
0.023335,5.8556,0.024
-0.067175,0.28072,5.9177
-0.067175,0.28072,-5.918
5.6781,0.30971,-5.554
-5.7311,-5.5628,-0.026
5.7346,-5.572,0.118
-0.065761,-5.8796,5.6637
-5.8994,0.34436,-5.73
-5.7626,5.9252,-0.11824
5.801,5.8997,0.21106
-0.15415,5.8393,-5.881
-0.15415,5.8393,5.9547
5.6781,0.30971,6.2817
-5.8994,0.34436,6.1057
-0.065761,-5.8796,-6.172
-5.9114,-5.2934,5.7167
5.6837,-5.3556,-5.891
5.6837,-5.3556,5.9447
-5.9114,-5.2934,-6.119
-5.8135,6.1416,5.7084
5.6207,6.1691,-5.8819
5.6207,6.1691,5.9537
-5.8135,6.1416,-6.1272
0.026163,-11.446,0.01
-11.471,0.051283,-0.22624
0.061011,11.514,0.01082
11.558,0.016541,0.24706
0,0,-11.836
0,0,11.836
5.7499,-11.138,0.35824
-5.8102,-11.195,-0.098058
11.377,0.2011,-5.5849
-0.15556,-11.261,-5.822
-0.15556,-11.261,6.0137
11.461,5.7052,0.13206
-11.509,-5.6069,-0.21306
11.521,-5.6417,0.26024
-11.568,5.74,-0.34124
11.377,0.2011,6.2507
-11.653,0.23584,5.7774
5.7219,0.26729,-11.697
-5.7474,0.35921,-11.714
-0.12072,11.698,-5.8212
-0.070711,-5.7573,11.731
-5.7753,11.765,-0.097238
-11.653,0.23584,-6.0582
-0.12072,11.698,6.0145
5.7847,11.822,0.35906
0.023335,5.8556,-11.812
0.023335,5.8556,11.86
-0.070711,-5.7573,-11.941
-5.7474,0.35921,11.958
5.7219,0.26729,11.975
5.5978,-11.153,-5.4938
-5.854,-11.153,-5.7911
11.343,-5.6579,-5.6448
-11.563,5.6176,5.4274
-5.854,-11.153,6.0446
5.5978,-11.153,6.3419
11.466,5.5829,5.9007
11.466,5.5829,-5.9349
11.343,-5.6579,6.1909
-11.686,-5.6232,5.7176
5.7346,-5.572,-11.718
5.6327,11.807,-5.4929
-5.7311,-5.5628,11.81
5.801,5.8997,-11.625
-5.7311,-5.5628,-11.862
-5.7626,5.9252,11.717
-11.686,-5.6232,-6.1181
-11.563,5.6176,-6.4082
-5.8192,11.807,-5.7902
5.7346,-5.572,11.954
-5.8192,11.807,6.0454
-5.7626,5.9252,-11.954
5.6327,11.807,6.3427
5.801,5.8997,12.047
11.497,-11.497,0.23624
-11.497,11.497,-0.23624
-11.532,-11.462,-0.23706
11.532,11.462,0.23706
-11.471,0.051283,11.609
11.558,0.016541,-11.589
0.026163,-11.446,-11.826
0.026163,-11.446,11.846
0.061011,11.514,-11.825
0.061011,11.514,11.846
-11.471,0.051283,-12.062
11.558,0.016541,12.083
11.43,-11.216,-5.6818
5.7499,-11.138,-11.477
-11.599,-11.182,5.6806
11.43,-11.216,6.1539
-5.8102,-11.195,11.738
-11.599,-11.182,-6.1551
11.521,-5.6417,-11.575
-11.568,5.74,11.494
-11.509,-5.6069,11.623
11.461,5.7052,-11.704
-5.8102,-11.195,-11.934
11.465,11.743,-5.6809
-11.564,11.778,5.6814
5.7847,11.822,-11.477
5.7499,-11.138,12.194
11.461,5.7052,11.968
11.465,11.743,6.1547
-11.509,-5.6069,-12.049
-5.7753,11.765,11.738
-11.564,11.778,-6.1542
11.521,-5.6417,12.096
-5.7753,11.765,-11.933
-11.568,5.74,-12.177
5.7847,11.822,12.195
-11.532,-11.462,11.599
11.532,11.462,-11.599
11.497,-11.497,-11.599
-11.497,11.497,11.599
11.497,-11.497,12.072
-11.497,11.497,-12.072
-11.532,-11.462,-12.073
11.532,11.462,12.073
